,drama_title,date,blog_title,writer,contents
33,왜그래 풍상씨 드라마,2019.01.02.,'왜그래 풍상씨' 5남매의 환장케미...첫방송 기대감↑,jso6726님의블로그,"2일 방송된 KBS 2TV 수목드라마 '왜그래 풍상씨 : 커밍순'에서는 9일 첫 방송을 앞두고 여러 관전 포인트들이 공개됐다. 이날 유준상, 오지호, 전혜빈, 이시영, 이창엽을..."
34,왜그래 풍상씨 드라마,2019.01.02.,왜그래 풍상씨 김지영 비단이 이렇게컸나,10분전,왜그래 풍상씨 김지영 비단이 이렇게컸나 배우 유준상씨가 오랜만 안방극장에 출연하는 <왜그래 풍상씨>가 이제 곧 첫방송을 앞두고 있습니다. 그래서 많은 분들이...
38,왜그래 풍상씨 드라마,2019.01.06.,"‘왜그래 풍상씨’, 유준상 주위 인물관계도에 관심↑…‘총 몇부작 드라마?’",톱스타뉴스 공식 블로그 (T...,KBS2 새 수목드라마 ‘왜그래 풍상씨’는 동생 바보로 살아온 중년 남자 풍상 씨와 등골 브레이커 동생들의 아드레날린 솟구치는 일상과 사건 사고를 통해 가족의...
40,왜그래 풍상씨 드라마,2019.01.08.,KBS2 왜그래 풍상씨 타일 협찬,대성하우징,"드라마를 보고 나서 가족 누군가에게 미안하다, 고맙다, 한마디 할 수 있는 드라마가 될 것이다. 유준상, 오지호, 전혜빈, 이시영, 이창엽 출연 '왜그래 풍상씨'는 동생..."
41,왜그래 풍상씨 드라마,2019.01.02.,수목 드라마 왜그래 풍상씨 등장인물관계도/줄거리/몇부작/유준상 오지호 전혜빈 이시영 이창엽,새벽달의 감성다락방,[2019년 드라마 라인업 죽어도 좋아 후속 수목드라마 왜그래 풍상씨 줄거리/몇부작/ 등장인물관계도 유준상 오지호 전혜빈 이시영 이창엽] 문영남 작가(소문난 칠공주...
42,왜그래 풍상씨 드라마,2018.12.25.,"'왜그래 풍상씨' 유준상·이시영·오지호,전혜빈,이창엽 웃음 종합 세트 공개",잡동사니 블로그,"내년 1월 9일 처음 방송되는 KBS2 새 수목드라마 ‘왜그래 풍상씨'(극본 문영남, 연출 진형욱)의 제작진이 25일 크리스마스를 기념하며 개성 넘치는 배우들의 사진을..."
43,왜그래 풍상씨 드라마,2018.12.28.,"왜그래 풍상씨’ 진형욱 감독, 무사고 초대박 기원! 문영남 작가도 함께 ‘대박!’",한국사진방송 공식블...,내년 1 월 9 일 첫 방송 예정인 KBS 2TV 새 수목 드라마 ‘ 왜그래 풍상씨 ’( 극본 문영남 / 연출 진형욱 / 제작 초록뱀미디어 ) 측은 24 일 “ 지난 20 일 용산 세트장에서의...
44,왜그래 풍상씨 드라마,2019.01.05.,왜그래풍상씨- 이름대로 노는 드라마,성블리님의블로그,유준상이 제일 맏형으로나오는 드라마 왜그래풍상씨입니다. 제목을 이름대로 노는 드라마라고 정한 이유는 등장인물들의 캐릭터명이 재밌습니다. 이풍상. 뭐...
45,왜그래 풍상씨 드라마,2019.01.02.,"'왜그래 풍상씨' 오지호, 드라마에 대한 자신감 ""풍비박산, 콩가루... 모든 걸 보실 수 있다""",jso6726님의블로그,"풍상씨 : 커밍순'(극본 문영남 / 연출 진형욱 / 제작 초록뱀미디어)에서는 풍산 씨... 뒤 드라마 '왜그래 풍상씨'에 대해 ""오랜만에 느껴보시는 가족의 이야기를 다룬..."
46,왜그래 풍상씨 드라마,2019.01.06.,"왜그래 풍상씨, '이시영 남자친구 공무언 역 특별출연한 황동주'",DY-매거진,"황동주, ‘왜그래 풍상씨’ 특별출연… 신스틸러 활약 예고 #왜그래풍산씨 #이시영 #남자친구 #황동주 #KBS2수목드라마 출처: http://dukyong15.tistory.com..."
47,왜그래 풍상씨 드라마,2018.12.28.,왜그래 풍상씨 이시영 패션 속 니트는 레이브 여자 겨울 옷♥,we are the fashion...,왜그래 풍상씨 이시영 패션 속 니트는 레이브 여자 겨울 옷♥ 왜그래 풍상씨! 다들 너무 기대되는 KBS2 드라마 아닌가요~? 이번에 예고편에서 부터 너무 웃겼는데...
48,왜그래 풍상씨 드라마,2018.12.29.,왜그래 풍상씨 이시영 패션 이시영니트 레이브 노란병아리같다.,BIKI.L의 fashion.시...,"왜그래 풍상씨..이시영이 입고 나온 노란색 니트는 레이브의 제품입니다. 드라마시작되면 이시영씨의 다양한 스타일을 볼 수 있을 것 같습니다. 그때, 더 많은 정보..."
49,왜그래 풍상씨 드라마,2019.01.01.,<왜그래 풍상씨!> 2019년 새해 인사 메이킹영상 유준상 움짤,YOU_GIVE_REWARD,왜그래 풍상씨! 2019년 새해 인사 메이킹영상 유준상 움짤 모바일로 움짤을 저장할 시 화질저하가 있으므로 움짤 바로 위에 첨부된 파일을 다운 받으시면 원본으로...
50,왜그래 풍상씨 드라마,2019.01.06.,"황동주, ‘왜그래 풍상씨’ 이시영 남자친구 공무언 역 특별출연",까미와 짱이는 사랑...,KBS 2TV 새 수목드라마 '왜그래 풍상씨’는 동생 바보로 살아온 중년남자 풍상씨와 등골 브레이커 동생들의 아드레날린 솟구치는 일상과 사건 사고를 통해 가족의 의미를...
